|user_idh|post_idh|Self-direction|Stimulation|Hedonism|Achievement|Power|Security|Conformity|Tradition|Benevolence|Universalism
3550|7f5b98404a352e2d57ee4ea63bee442a796e8abca55cb97b315bf4638e76e1db|70997378d0eab5ef866f5272dbc914e0622e8fc522a22bc6ae16e71f31eb7a6b|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0
3551|440c12d79834625b0686a069083d921b5de821e525d2bda45c5e194a26f3c882|87bed34b832cf6ab0f01127908a9e5d3ab6a737030a8397544bee3f8b3419fdf|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3552|5f2e15acef25f8b476921986e0f023c5a3133d54f21d4cc3c4b2293fdf1ec8a7|414331b68575ca2cae31ab72e11154a8edee2f020bd8161b56179f72ad43079b|1,1,1,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0
3553|8b7272b4ca3f64f4aa4a3896ff6cfbb6c9f7cef3e93eefe6d8d3d3f5758f43d7|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|1,0,0,0,1|0,0,0,0,0|0,0,0,0,0
3554|e8626e583ad885227fc5f7d5a5284907ac65ea818ee4ae2a8f267dd2073e1d51|bcaf5aa448f8602a618ac13783251bf9827d200ceffb1e3a140f826869799059|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|1,1,1,1,1|0,0,0,1,1
3555|68906493e29bbcb0e1fe9ac8c7fe737d50ae134e49b4d523acca1b65a78d8284|a4c135e2285ccfbc81fb4e7be48d17851e6c9d225ca88f5af8a702e5ea33cca7|1,1,1,1,1|1,1,1,0,1|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3556|b9e5bc4a63c59ff621b6d808354f53091a28b7358dff854f807e004ecfced79a|f9905a3db55f3f874da99491582a6c71c55ed4a3ad8c3d8ba22c73566b23d09a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|1,0,1,0,0|1,1,1,1,1|0,1,1,1,1|1,1,1,1,1|0,0,0,0,0
3557|154471f88970533542a470c903577c1122ac45fced9b5472f3b8fc56f55a66c4|7005870dbdb105222b281044a83d0ebadcd738dbc8ea1f4cacf9eb0b9ff29ead|0,1,1,1,1|0,1,1,1,1|0,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3558|3bc2b4386bc98ff739a6aee204e8836d5bdba3c5c05b5c27e9728ea76cb56951|5667eac75a8403572e11c92290f203640129ce3a3b9507ab96ed2d15580977ac|0,1,1,1,0|0,1,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3559|c75bacec4d5236e6945d1a2a4ed6d14ddcb9dc919a6640386de865da29f32aca|b1bd9b95db049b923a9f0a9457697a6a9f773a10e5e4272fc6ebaf9fcd7043a5|1,1,1,1,1|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1
3560|530b1581ecea29764760a019086504027f32dd2b6fe0894de50853686940e2df|dbfa521963679f7b922330676b8eeb9933d3d49b80b7b0532a2b30b0c470594b|1,1,1,1,1|1,0,0,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,1,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3561|518a62e0912f1a4fd20ca319e73f205dd0a3df24a1d0402bc29baaf7924520fb|eddddfcd1d0433d2410c98041f9e0870345a9756ae9cb7bf51a447d3f21e9197|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0
3562|208627d4a3f814f68fd09692b4f4072e1c396224e8caf0728ab5099f9937b8e2|7cbbd99010bb1c5a92f0f270b1300ba8f07c6b8b04e9b7b0f7d0902443ce2519|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|1,1,0,1,1|0,0,0,0,0
3563|0278e55c2f67db0722427209c7fd41085cad7af636c8ff8ef5003eba80cb3713|e94f4f7cce58732c86fde6a636c5c6801b065960e321abb932addb1eadc1ff15|0,0,0,1,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,0,0,0,0
3564|fc9144d9ddc874b7c93913021ab891bee5fadb0c872c0707b80e31481a410f08|21979f511e2c8f60ed9580c2cb1b5e2d003337e2e7a756db1a25aba3afecd3c2|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|1,1,1,1,1|1,1,1,1,1|0,0,1,1,1|1,0,1,1,0|0,1,1,0,0
3565|12055e81d818dba3072e0aca56dece5f4d53a6a3f65096808d2e568441e1d12d|3fc88e142d669a9c9be499457c7aeefcbee0204700626945ef4d8b9dacc37d2e|1,1,0,1,1|1,1,0,1,1|0,0,0,0,0|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3566|005b0f5a13ffb0bc35358bebdb169099adba4bd9e6a89b94de62074bf3d411df|ae3eaa682c53b790994a61ac3544e15031ebea2e67ffef98e54b2a626cf0e604|0,1,1,0,1|0,0,1,0,1|0,1,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3567|61a783f3263787096091e4d260f827f9123fd679bd5c0004266173fd3a2113de|c29f7f665f7aec35ed13df949a4ba6f60dbe62f7a8513441cc0643c5e2e8ae7a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3568|398f0336d98fc079997dca048e22fcc3c3dbec60216265841302e201a1fb3bde|3c10ed236678a30f4c7229fb2e2c0d5aa34e9dff8839a4e4a482782a4e1bf203|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3569|1c7dc026ad95e285bebc5090c6874d54335efed02326070a53c5070903e5beec|5667eac75a8403572e11c92290f203640129ce3a3b9507ab96ed2d15580977ac|1,0,1,0,1|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3570|915f10a5f13925f51aca7e8f7515bd7c9eb96f51ff84ae5faf6382ed81badd68|8b4454125f189d88e86f08500f23f2ddbccb4ab36a5fa8cf9a30d012c42a5e46|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0
3571|b4c7d4ba684ac664af0a54e7bb854270b40852200bb61925b8b73720653921e7|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0
3572|10a6bc16887dcdce40d32418820cf6d049a566f027a0d9dac9b5c7dc7afbcb18|5667eac75a8403572e11c92290f203640129ce3a3b9507ab96ed2d15580977ac|0,1,1,1,1|0,1,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3573|36d46525a669b1c63813446970be1a57f89dd0b3839e40769cdf4b989fac4b25|02a11fd945d031bd0e0e47aa55a5454e67a14cb275a2763b3da85b96f159631d|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,1,0,0,0
3574|f26f8a6bf0dbfbe7b12fcc651e231d66f4f9e66e041ed9272f00e6d226a997a1|b9c20bd6c7b65feaa0e31a28773cd7fc6c4541556fd0b9864d79281323b03b8d|0,0,0,0,0|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|1,1,0,1,0|0,0,0,0,0
3575|ccd5e4eb3ea2d543071f924d76380bd6c8280956217322e80788a89a0ae8c040|9c0dc96871f9d4cafa0c9c59a1ea9c95a8c4853f633c620bfe551e5aca593a4a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3576|6288177f66f586d2b56bfb8b0c0a2035d8fb46609bf421b52656a32bad687128|cf383cc9c0d21cb7cc9fe4e7efd6626c3071e029180b09d76f5ba9189239d102|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3577|072bff28a9139c05fe6155c2a75056312c502a1b098078cbd0c95c10e1748348|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,1|1,1,1,1,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0
3578|833c1b3e1bdf894bdb5c910f84677f5fd387f362ad86881391e0e53fdad1b6a3|b7539706ce33e35cd14237c28fd3386f48c215aca8ace8c319c84cd0c7fb5b2c|1,1,1,1,1|1,1,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3579|2262329ec50a0b1363b1c78d1aa155abb69bb0d19a9b107aa17dfd77476a4f4b|a906ed010fb0c958127628eebafcc45b17325f3b03c0ce063ada8d784d2dbdfc|1,1,0,1,1|1,1,0,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3580|a1762826bcd304ecaca02fb5ac72b22a8e90f74bd7ebd8f583880fe7d565cecd|cd8fa066915394a95099ca8707b4d4d3c78a018e3d2f9af19e8b11609ab698bf|1,1,1,0,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,1
3581|c72b7a094e87642cb476bdad4c7b2f7a1fee8fa1eee388309db25244d263e875|5a52774a7fa0bf446be242827b4a8189c78936e356750a03053b86c2efc37734|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3582|2a788078adccf8fdc781245f3126e3b9485bcdaadc84c160502156867adea3ef|2f979928dc7add883499d606ec54a75ab52285b5ae9c94fb93198c8232a0ee4c|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0|1,1,1,1,1|1,1,0,0,0
3583|7ea0eca9469a4ab64f9331090160b4edcc0a45088cc8463715f2e4c445d89409|b3f5f14dbcba40c03d52db5181430cc765af1e67d3a61814912e20e8128d0945|1,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3584|308a339ea6eda2a772c0e73fe3d06b2635e33159718bef9e9e542bada7582e89|8b4454125f189d88e86f08500f23f2ddbccb4ab36a5fa8cf9a30d012c42a5e46|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3585|8af9a1c1b9f56266291074f91ab021ee62dff7adbbb3df2b6069bdef5bc4747f|1cd0776918fea34863829f864240cac0c8d234a641d3a89f33ab294fee97f41d|0,1,0,0,1|0,1,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3586|65dc4c620e84338c06ba57223da8f0156226cc8309bd5c8ed63981c891082278|7cbbd99010bb1c5a92f0f270b1300ba8f07c6b8b04e9b7b0f7d0902443ce2519|1,1,1,0,0|0,1,0,0,0|0,1,0,1,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3587|197f0fe4b37601be51ed9506247034e4768340fd61453ea3f2beba0943aecc06|6dde0260c39ed68351e17fd4ccc3acd40a2f7d7ec1d19e97e03571ce9796658b|1,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3588|a77cf44b3cfcbf06ba70ecd624d6df8cf7d1698c7b3b068439697389293ae2dd|5df447340ad16c963e82a572b3289acb4473c085c9e1a75ff6c3cc78b29fd763|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|0,1,1,1,1|1,1,1,0,1|1,0,1,0,0
3589|58817ca5b1c63f541a7e4d18ef024a86e967b492d72bd9ae5395310ea15aa722|2e496eb1a6360bb6bd215099b192a1c6c4cd8bab59c7cba371277264a8a1f797|1,1,1,1,0|1,1,1,1,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3590|aa062b57e1dd917685da91719c55b11102a8b8fe9fa3a96f79d4701fe5e4998a|b9c20bd6c7b65feaa0e31a28773cd7fc6c4541556fd0b9864d79281323b03b8d|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0
3591|1751e0a36e8c20f905f506d061803d3090e2d8d585c44f4589a3977a63e8a820|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|1,1,1,1,0
3592|0e5338890b33293266215f2dd45f5b5186ec3d33769f9196b5aba2f8d86a08b2|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0
3593|aacecb2d095e2ba9c184bab632cb0a24811c5d495988abd39162c4a984e122b0|6b3ea95c612550e22e930a3518c0e1085cba2fed6246f7a59cccad9c06a28cd1|0,1,0,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3594|236df07cc14cf935147754c8c72a666f982b3d7e364d90f7a96bcf75e44754b6|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3595|30c77c43000c8a325da8d21c4c34276545f47cfa0c503721ada25ec03bf99356|9bbae0a5ce465abfd06ecfb902257bbb2b92a56cadb88676523b49e69e99fd79|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0
3596|70a7aab1af1591a1616efd28d178cd1301c8d4dfe86f6e4f3c19c7f39718b44c|bab6648bd2493eef5020628f32f7fc8621db58e8ebea5e46780a5b5de6debe4c|0,0,0,0,0|0,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3597|5ce6660f51c8e1efe8dccd32438628965aa01eb2dd68d938241a983834d1d212|b31efd8967a3fdf68a3e92397c05b604221096ecdb3c6d452f7becbf6bd38d21|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0
3598|37d57a24b8541e4aaf228b89f77458f4589461a84b623adb6817d1e7db6baaf6|e85b24160570f31fce4855c4db63c49835311fef3c25cdc08d2b4c5d981fbff1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,0,0,0,0|1,1,1,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0
3599|821b7647cc8085afdd5d14f984172fafd5b9db10f605c656b1a1daaa77b341cc|68f3c2af62e8b0f4fde45c356dc55257a018f7d6f8ceb0bd9dc6d36e5b55b3f5|1,1,1,1,0|0,1,1,1,0|0,0,0,1,0|1,1,1,0,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0
3600|89bedada3db28c109838b47ea14213d1340826f2320bb29730b5722d76d859ea|75de6e3acc1156db2900fda536ccbd9566c5399812f95d7a0c9b9b518f1870ce|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3601|686fe383a6f0ff7b056f75af17f30e2c0b7d242b8603bc7c9a7fab7983973188|9c0dc96871f9d4cafa0c9c59a1ea9c95a8c4853f633c620bfe551e5aca593a4a|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,1,1,1,1|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3602|e89da6f76f56714909259bee41994e4e7bd74bacb092f46dbbf4fa62d7416f4c|dfe7bfc50a0aba010665de2ddad67a6243a1a19d912d89245d1274d2834104be|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,0,1|0,1,0,0,0|0,0,1,1,0|1,1,1,1,1|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0
3603|3bf0072892a454923ff8c4bbf73e609b410d8c23c8463d8306fb1bb72c6ddd34|c29f7f665f7aec35ed13df949a4ba6f60dbe62f7a8513441cc0643c5e2e8ae7a|0,1,1,0,0|0,1,0,1,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0
3604|f3f0b6d42ada8330a347435f4b160577254cdb1b19515a5b7debcc95cfbc6c46|f9c49f634dfb04626b09e3000f738ea5d5ac2cab28fc0f22162f9b260856cae5|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0
3605|15c367478b3f92cdf4dff46b447168295afee61335986fc05d09d9d4e4b9479f|b75de045702cad72a08e2802723f0e03d2fe24529d05fc775a6d92b175631b2c|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0
3606|9535e2e5c9db37fde58013c6b156fc4b37f21ac0e8ad7163e784fe1d4e3f298c|13026edd337e3a39d11515a5dbefbad60ac4b544538e4d23792a617051f464e7|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3607|7935426133c286250e4a4b789c806e22b8eb77eb1ea7983a6f2afbb5c0b2cf63|c3ca8b2a424255833e428602629a8470c1b30df19cee34f4c51221ab7fc1ee26|1,0,1,0,1|1,1,1,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|1,0,0,1,1|0,0,0,0,0
3608|3ee2c8eebe9b18c25882f73e0e9b5c7a2db0bd884b745164c4b1ce6a7e2c21f6|77ccade2f5bcba6f02e33ee142c7475e57b48c7b5cede2862a005efbffb5356f|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,1,1,1,0
3609|298ede74df654bdc5c43793b906560d7d8930046704dd266857e767a075a9a0f|6e40294495e09afe9a0c14a128089f5c180786b89ff45dc7ea66476af53ecb99|0,1,1,1,1|1,1,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1
3610|d52c0747ef97b6ab9210cf06bfef5a31c7c3e9d9ca4b1fafe6399a5e2f0207d9|0387cc3de3c0eb266aa4c12086928e7071593123a23402be1bee284e3df73509|0,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3611|32f1d37a221d67176a01e5c5d145a3f963dcca6ea3bcb41421cbfd739ab3cced|b9c20bd6c7b65feaa0e31a28773cd7fc6c4541556fd0b9864d79281323b03b8d|0,0,0,0,0|1,0,1,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,1,0,0,0
3612|cbae841002c432d72928be49ed421da6590b7fab5517715dcebf0d6abe42757b|ab314cab6808c90bb23527ce1ba41fcba935f3544add3529f61c3f65d1649668|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3613|79effa68dea0e99bf1475b220e62cdd16f48ccfaa54980df01c79469a31402ba|8b4454125f189d88e86f08500f23f2ddbccb4ab36a5fa8cf9a30d012c42a5e46|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,1,1,1|0,0,0,0,0|0,1,1,1,0|0,0,1,0,0
3614|07b1ef1005cc9d0aa781467a6a57fc2ac54eb8705e7193f0980d4a1204ef7661|4291a7457430ffa2ab322888301a1f3a886b0fa177989432e3008e21670b4859|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,1,1,1,1|0,0,0,0,0|0,0,1,0,0|0,1,0,0,0|0,1,1,0,1|1,1,1,1,1|0,0,0,0,0
3615|3b94c46ded8f77c56f2909b749a08b3929825bf9d50b37a54a381af237d68bac|409fee0a1794d2ef2154e04805a9030dfbbc379921787d4e10e5480ef849f2f3|1,1,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0|0,0,0,0,0
3616|88cb6805203624aa9d3bf2b63e54bf73433ddc62ddf5c5c8f7d8eb052bdcd09c|2c031a91093d912119d3a777c4027169fa10a1c4cef68f6491537e5c59750fa5|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3617|acc6d0f4582fee56673ab822bd7e5c6844617d4523752e72ff9301790a0c4893|eddddfcd1d0433d2410c98041f9e0870345a9756ae9cb7bf51a447d3f21e9197|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3618|5bda6c79673da75bf8e2995e9bb92974f556a3b2881acb69c3e4f57880d24024|0c1c782b13a420f56844e2e3f36276f249388410e01b3942e1ea03af3d018a77|0,1,0,0,0|1,1,0,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3619|61d0a872310be16d42805d428693fe0b205bed55b2f15d6a4d15a716e31b2097|4615058015990727821bf4437aa14df7bd03bdf7a6a35166996261f32448686b|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|1,0,0,0,0|1,1,1,1,1|0,0,0,0,1|0,0,1,1,0
3620|336d4f0daf5a7f93bfb7ad767a66a1f8634b6ace113957822bee051b111df569|6f8b9ef087d5a0663b579ee3f55bcd879b371f43bb76757ca0bde90f09d682fd|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0
3621|1fab23417ccbc8d6ef78ab81b2181014d511ed25be217a0518cec40742bfd909|db32d77983d3f4d52d9455a68c8ea958e73a88101859c6f239e3f9a6991a45ff|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0
3622|1872b63a152361848562b8f3dc3c6a0785d6c96d553a682df1f9a03af14005ee|1ad46558f389f0262da51457970204709af3c6bb303b52efff029bd85584429e|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|1,1,1,0,0|1,1,1,1,1|0,0,0,0,0
